model,het,method,data_seed,run_seed,heldout_loss,base_loss,delta_loss,final_train_loss,comm_mb_total,upload_mb_total,active_clients,run_dir,gpu_name,wall_clock_s
l3,a01,fedit,2003,7002,1.8127477055812948,2.168945952316856,-0.3561982467355611,1.606779488699828,2625.0,1312.5,10,results/raw/vp_l3_fedit_a01/fedit/seed_2003_run7002/prod_v1/20260918_072016,NVIDIA GeForce RTX 4090,2455.3072965289466
l3,a01,ffa_lora,2003,7002,1.8391503169008478,2.168945952316856,-0.3297956354160081,1.7457435051294816,1102.5,577.5,10,results/raw/vp_l3_ffa_lora_a01/ffa_lora/seed_2003_run7002/prod_v1/20260918_080209,NVIDIA GeForce RTX 4090,2374.381584074348
l3,a01,flora,2003,7002,1.8058933683485767,2.168945952316856,-0.3630525839682792,1.628134547831975,2625.0,1312.5,10,results/raw/vp_l3_flora_a01/flora/seed_2003_run7002/prod_v1/20260918_153744,NVIDIA GeForce RTX 4090,4153.582767786924
l3,a01,fedit,2004,7001,1.7991930997690335,2.168945952316856,-0.3697528525478224,1.7129609923050875,2625.0,1312.5,10,results/raw/vp_l3_fedit_a01/fedit/seed_2004_run7001/prod_v1/20260918_065100,NVIDIA GeForce RTX 4090,3222.473209126969
l3,a01,ffa_lora,2004,7001,1.8335297071923098,2.168945952316856,-0.33541624512454615,1.814542795615262,1102.5,577.5,10,results/raw/vp_l3_ffa_lora_a01/ffa_lora/seed_2004_run7001/prod_v1/20260918_074521,NVIDIA GeForce RTX 4090,3066.728265441023
l3,a01,flora,2004,7001,1.8034098082788252,2.168945952316856,-0.3655361440380307,1.73141894345101,2625.0,1312.5,10,results/raw/vp_l3_flora_a01/flora/seed_2004_run7001/prod_v1/20260918_083706,NVIDIA GeForce RTX 4090,3690.9698720671004
l3,a01,fedit,2004,7002,1.7991676807665948,2.168945952316856,-0.3697782715502611,1.7222302342771365,2625.0,1312.5,10,results/raw/vp_l3_fedit_a01/fedit/seed_2004_run7002/prod_v1/20260918_054609,NVIDIA GeForce RTX 4090,2429.1757286479697
l3,a01,ffa_lora,2004,7002,1.833511187896656,2.168945952316856,-0.33543476442020004,1.8229708977420631,1102.5,577.5,10,results/raw/vp_l3_ffa_lora_a01/ffa_lora/seed_2004_run7002/prod_v1/20260918_062723,NVIDIA GeForce RTX 4090,2367.4240669540595
l3,a01,flora,2004,7002,1.8035178137774703,2.168945952316856,-0.3654281385393856,1.7393138192490831,2625.0,1312.5,10,results/raw/vp_l3_flora_a01/flora/seed_2004_run7002/prod_v1/20260918_070733,NVIDIA GeForce RTX 4090,2699.4800759990467
l3,a01,fedit,2005,7001,1.80076540763243,2.168945952316856,-0.36818054468442596,1.6481782863072234,2362.5,1181.25,9,results/raw/vp_l3_fedit_a01/fedit/seed_2005_run7001/prod_v1/20260918_101207,NVIDIA GeForce RTX 4090,2864.999594111927
l3,a01,ffa_lora,2005,7001,1.8378338626301562,2.168945952316856,-0.3311120896866997,1.7740469140404047,992.25,519.75,9,results/raw/vp_l3_ffa_lora_a01/ffa_lora/seed_2005_run7001/prod_v1/20260918_110056,NVIDIA GeForce RTX 4090,2358.0950667303987
l3,a01,flora,2005,7001,1.8026781189559182,2.168945952316856,-0.3662678333609377,1.6581168980523122,2362.5,1181.25,9,results/raw/vp_l3_flora_a01/flora/seed_2005_run7001/prod_v1/20260918_164835,NVIDIA GeForce RTX 4090,4384.9826850751415
l3,a01,fedit,2005,7002,1.8012252602580177,2.168945952316856,-0.3677206920588383,1.6507433021875806,2362.5,1181.25,9,results/raw/vp_l3_fedit_a01/fedit/seed_2005_run7002/prod_v1/20260918_093916,NVIDIA GeForce RTX 4090,3269.718483639066
l3,a01,ffa_lora,2005,7002,1.836634533517064,2.168945952316856,-0.332311418799792,1.7766478714616223,992.25,519.75,9,results/raw/vp_l3_ffa_lora_a01/ffa_lora/seed_2005_run7002/prod_v1/20260918_103424,NVIDIA GeForce RTX 4090,3157.4166770270094
l3,a01,flora,2005,7002,1.8017417945536005,2.168945952316856,-0.36720415776325543,1.6589163837155652,2362.5,1181.25,9,results/raw/vp_l3_flora_a01/flora/seed_2005_run7002/prod_v1/20260918_112741,NVIDIA GeForce RTX 4090,3714.896473516943
l3,a01,fedit,2006,7001,1.7976553419569188,2.168945952316856,-0.37129061035993716,1.718612418596101,2625.0,1312.5,10,results/raw/vp_l3_fedit_a01/fedit/seed_2006_run7001/prod_v1/20260918_082714,NVIDIA GeForce RTX 4090,2466.573498349986
l3,a01,ffa_lora,2006,7001,1.8361687664162536,2.168945952316856,-0.33277718590060235,1.8258585279319945,1102.5,577.5,10,results/raw/vp_l3_ffa_lora_a01/ffa_lora/seed_2006_run7001/prod_v1/20260918_090903,NVIDIA GeForce RTX 4090,2354.8316584118875
l3,a01,flora,2006,7001,1.8082567497970476,2.168945952316856,-0.3606892025198083,1.7403298289065048,2625.0,1312.5,10,results/raw/vp_l3_flora_a01/flora/seed_2006_run7001/prod_v1/20260918_094901,NVIDIA GeForce RTX 4090,3981.1830170999747
l3,a01,fedit,2006,7002,1.797281452645799,2.168945952316856,-0.37166449967105697,1.7155151068375916,2625.0,1312.5,10,results/raw/vp_l3_fedit_a01/fedit/seed_2006_run7002/prod_v1/20260918_130002,NVIDIA GeForce RTX 4090,2470.1971576642245
l3,a01,ffa_lora,2006,7002,1.8364070180114664,2.168945952316856,-0.3325389343053895,1.8216535008267687,1102.5,577.5,10,results/raw/vp_l3_ffa_lora_a01/ffa_lora/seed_2006_run7002/prod_v1/20260918_134212,NVIDIA GeForce RTX 4090,2412.6691786902957
l3,a01,flora,2006,7002,1.8078062446985395,2.168945952316856,-0.3611397076183165,1.7372945564673756,2625.0,1312.5,10,results/raw/vp_l3_flora_a01/flora/seed_2006_run7002/prod_v1/20260918_180234,NVIDIA GeForce RTX 4090,4278.324303622823
tl,a05,fedit,2001,7001,1.6910635983174749,2.120665643106536,-0.42960204478906094,1.6508204757149314,2578.125,1289.0625,10,results/raw/vp_tl_fedit_a05/fedit/seed_2001_run7001/prod_v2/20260919_015527,NVIDIA GeForce RTX 4090,1643.4706536531448
tl,a05,ffa_lora,2001,7001,1.7178046012237578,2.120665643106536,-0.40286104188277805,1.6914335834077474,983.125,519.0625,10,results/raw/vp_tl_ffa_lora_a05/ffa_lora/seed_2001_run7001/prod_v2/20260919_023812,NVIDIA GeForce RTX 4090,1629.4016516092233
tl,a05,flora,2001,7001,1.6932607403774351,2.120665643106536,-0.4274049027291007,1.6526341334827381,2578.125,1289.0625,10,results/raw/vp_tl_flora_a05/flora/seed_2001_run7001/prod_v2/20260919_030604,NVIDIA GeForce RTX 4090,1976.2942028953694
tl,a05,fedit,2001,7002,1.6912512459217561,2.1206655930514597,-0.4294143471297036,1.6490508412212879,2578.125,1289.0625,10,results/raw/vp_tl_fedit_a05/fedit/seed_2001_run7002/prod_v2/20260919_025432,NVIDIA GeForce RTX 4090,1655.5557599199237
tl,a05,ffa_lora,2001,7002,1.7180071934194971,2.1206655930514597,-0.4026583996319626,1.6896551452256383,983.125,519.0625,10,results/raw/vp_tl_ffa_lora_a05/ffa_lora/seed_2001_run7002/prod_v2/20260919_032244,NVIDIA GeForce RTX 4090,1645.297233566991
tl,a05,flora,2001,7002,1.6931237918428943,2.1206655930514597,-0.42754180120856544,1.6508744709316727,2578.125,1289.0625,10,results/raw/vp_tl_flora_a05/flora/seed_2001_run7002/prod_v2/20260919_035045,NVIDIA GeForce RTX 4090,1902.5302371860016
tl,a05,fedit,2002,7001,1.6920081674586107,2.120665643106536,-0.4286574756479251,1.6616046940417324,2578.125,1289.0625,10,results/raw/vp_tl_fedit_a05/fedit/seed_2002_run7001/prod_v2/20260919_031851,NVIDIA GeForce RTX 4090,1613.619117087219
tl,a05,ffa_lora,2002,7001,1.7179322500637941,2.120665643106536,-0.4027333930427417,1.702051911186907,983.125,519.0625,10,results/raw/vp_tl_ffa_lora_a05/ffa_lora/seed_2002_run7001/prod_v2/20260919_034624,NVIDIA GeForce RTX 4090,1602.3822857020423
tl,a05,flora,2002,7001,1.6946050447817986,2.120665643106536,-0.4260605983247372,1.6643013027635924,2578.125,1289.0625,10,results/raw/vp_tl_flora_a05/flora/seed_2002_run7001/prod_v2/20260919_051253,NVIDIA GeForce RTX 4090,1932.2242290680297
tl,a05,fedit,2002,7002,1.6917725877657472,2.120665643106536,-0.4288930553407886,1.6548649654645686,2578.125,1289.0625,10,results/raw/vp_tl_fedit_a05/fedit/seed_2002_run7002/prod_v2/20260919_033944,NVIDIA GeForce RTX 4090,1642.154254997149
tl,a05,ffa_lora,2002,7002,1.7178224085499283,2.120665643106536,-0.40284323455660753,1.6952826310564961,983.125,519.0625,10,results/raw/vp_tl_ffa_lora_a05/ffa_lora/seed_2002_run7002/prod_v2/20260919_040749,NVIDIA GeForce RTX 4090,1627.9305617986247
tl,a05,flora,2002,7002,1.6944568078461726,2.120665643106536,-0.42620883526036324,1.6574282502855104,2578.125,1289.0625,10,results/raw/vp_tl_flora_a05/flora/seed_2002_run7002/prod_v2/20260919_043540,NVIDIA GeForce RTX 4090,698.2403917070478
tl,a05,fedit,2003,7001,1.6915104897638618,2.1206655930514597,-0.429155103287598,1.6624136596306758,2578.125,1289.0625,10,results/raw/vp_tl_fedit_a05/fedit/seed_2003_run7001/prod_v2/20260919_042305,NVIDIA GeForce RTX 4090,1642.2445380449062
tl,a05,ffa_lora,2003,7001,1.7179968464406437,2.1206655930514597,-0.4026687466108161,1.7026611297520557,983.125,519.0625,10,results/raw/vp_tl_ffa_lora_a05/ffa_lora/seed_2003_run7001/prod_v2/20260919_045104,NVIDIA GeForce RTX 4090,1117.9105746960267
tl,a05,flora,2003,7001,1.694360354417022,2.1206655930514597,-0.4263052386344377,1.6654587409549453,2578.125,1289.0625,10,results/raw/vp_tl_flora_a05/flora/seed_2003_run7001/prod_v2/20260919_052714,NVIDIA GeForce RTX 4090,1905.3281640389469
tl,a05,fedit,2003,7002,1.6910985572941242,2.120665643106536,-0.42956708581241165,1.6631645907820307,2578.125,1289.0625,10,results/raw/vp_tl_fedit_a05/fedit/seed_2003_run7002/prod_v2/20260919_054541,NVIDIA GeForce RTX 4090,1603.909346325323
tl,a05,ffa_lora,2003,7002,1.7176220579546897,2.120665643106536,-0.40304358515184613,1.7036437421037713,983.125,519.0625,10,results/raw/vp_tl_ffa_lora_a05/ffa_lora/seed_2003_run7002/prod_v2/20260919_061259,NVIDIA GeForce RTX 4090,1708.6618038709275
tl,a05,flora,2003,7002,1.6940376044249381,2.120665643106536,-0.4266280386815977,1.666471300847515,2578.125,1289.0625,10,results/raw/vp_tl_flora_a05/flora/seed_2003_run7002/prod_v2/20260919_064202,NVIDIA GeForce RTX 4090,1936.902003445197
tl,a05,fedit,2004,7001,1.6910526778496153,2.120665643106536,-0.4296129652569205,1.6710887424674632,2578.125,1289.0625,10,results/raw/vp_tl_fedit_a05/fedit/seed_2004_run7001/prod_v2/20260919_052003,NVIDIA GeForce RTX 4090,1639.0299555780366
tl,a05,ffa_lora,2004,7001,1.7164959988081308,2.120665643106536,-0.4041696442984051,1.7080506218904137,983.125,519.0625,10,results/raw/vp_tl_ffa_lora_a05/ffa_lora/seed_2004_run7001/prod_v2/20260919_054804,NVIDIA GeForce RTX 4090,1626.7103877407499
tl,a05,flora,2004,7001,1.6928794051642408,2.120665643106536,-0.427786237942295,1.6721335602946237,2578.125,1289.0625,10,results/raw/vp_tl_flora_a05/flora/seed_2004_run7001/prod_v2/20260919_061551,NVIDIA GeForce RTX 4090,1883.8708074600436
tl,a05,fedit,2004,7002,1.6916344784937742,2.1206655930514597,-0.4290311145576855,1.6729389398842414,2578.125,1289.0625,10,results/raw/vp_tl_fedit_a05/fedit/seed_2004_run7002/prod_v2/20260919_055935,NVIDIA GeForce RTX 4090,1643.3229665760882
tl,a05,ffa_lora,2004,7002,1.7163060826155105,2.1206655930514597,-0.4043595104359492,1.7101022887711774,983.125,519.0625,10,results/raw/vp_tl_ffa_lora_a05/ffa_lora/seed_2004_run7002/prod_v2/20260919_062734,NVIDIA GeForce RTX 4090,1622.4370944049442
tl,a05,flora,2004,7002,1.6929690359932104,2.1206655930514597,-0.4276965570582494,1.6742427233376227,2578.125,1289.0625,10,results/raw/vp_tl_flora_a05/flora/seed_2004_run7002/prod_v2/20260919_065513,NVIDIA GeForce RTX 4090,1897.0846550179413
tl,a05,fedit,2005,7001,1.692295001700233,2.120665643106536,-0.4283706414063029,1.6486916759934105,2578.125,1289.0625,10,results/raw/vp_tl_fedit_a05/fedit/seed_2005_run7001/prod_v2/20260919_071453,NVIDIA GeForce RTX 4090,1622.7160391998477
tl,a05,ffa_lora,2005,7001,1.7197627754644575,2.120665643106536,-0.4009028676420783,1.6913367701571993,983.125,519.0625,10,results/raw/vp_tl_ffa_lora_a05/ffa_lora/seed_2005_run7001/prod_v2/20260919_074231,NVIDIA GeForce RTX 4090,1586.9598101009615
tl,a05,flora,2005,7001,1.6938921422141207,2.120665643106536,-0.42677350089241517,1.6511695021833517,2578.125,1289.0625,10,results/raw/vp_tl_flora_a05/flora/seed_2005_run7001/prod_v2/20260919_080932,NVIDIA GeForce RTX 4090,1937.8914835820906
tl,a05,fedit,2005,7002,1.692265520109499,2.120665643106536,-0.4284001229970369,1.642372161688185,2578.125,1289.0625,10,results/raw/vp_tl_fedit_a05/fedit/seed_2005_run7002/prod_v2/20260919_064757,NVIDIA GeForce RTX 4090,1639.426823419053
tl,a05,ffa_lora,2005,7002,1.7197092671207936,2.120665643106536,-0.4009563759857422,1.6852589920347385,983.125,519.0625,10,results/raw/vp_tl_ffa_lora_a05/ffa_lora/seed_2005_run7002/prod_v2/20260919_071558,NVIDIA GeForce RTX 4090,1623.5590995540842
tl,a05,flora,2005,7002,1.6939868865215617,2.120665643106536,-0.4266787565849741,1.6451291944511806,2578.125,1289.0625,10,results/raw/vp_tl_flora_a05/flora/seed_2005_run7002/prod_v2/20260919_074343,NVIDIA GeForce RTX 4090,1880.5433137053624
tl,a05,fedit,2006,7001,1.6915169450551273,2.1206655930514597,-0.42914864799633246,1.6493039203407676,2578.125,1289.0625,10,results/raw/vp_tl_fedit_a05/fedit/seed_2006_run7001/prod_v2/20260919_072726,NVIDIA GeForce RTX 4090,1641.571993791964
tl,a05,ffa_lora,2006,7001,1.7187538669806874,2.1206655930514597,-0.4019117260707723,1.6909933766468186,983.125,519.0625,10,results/raw/vp_tl_ffa_lora_a05/ffa_lora/seed_2006_run7001/prod_v2/20260919_075523,NVIDIA GeForce RTX 4090,1639.2460718000075
tl,a05,flora,2006,7001,1.6938684096817218,2.1206655930514597,-0.42679718336973793,1.650870044228944,2578.125,1289.0625,10,results/raw/vp_tl_flora_a05/flora/seed_2006_run7001/prod_v2/20260919_082318,NVIDIA GeForce RTX 4090,1912.6923066399759
tl,a05,fedit,2006,7002,1.6915256569990431,2.120665643106536,-0.4291399861074927,1.648805097147741,2578.125,1289.0625,10,results/raw/vp_tl_fedit_a05/fedit/seed_2006_run7002/prod_v2/20260919_084224,NVIDIA GeForce RTX 4090,1605.8427325240336
tl,a05,ffa_lora,2006,7002,1.7188235741326443,2.120665643106536,-0.4018420689738915,1.6913830831260046,983.125,519.0625,10,results/raw/vp_tl_ffa_lora_a05/ffa_lora/seed_2006_run7002/prod_v2/20260919_090945,NVIDIA GeForce RTX 4090,1590.5884385332465
tl,a05,flora,2006,7002,1.694018584027867,2.120665643106536,-0.42664705907866884,1.6506095796037807,2578.125,1289.0625,10,results/raw/vp_tl_flora_a05/flora/seed_2006_run7002/prod_v2/20260919_093650,NVIDIA GeForce RTX 4090,1929.268924954813
tl,a05,fedit,2007,7001,1.691966065131465,2.120665643106536,-0.42869957797507086,1.654725979595306,2578.125,1289.0625,10,results/raw/vp_tl_fedit_a05/fedit/seed_2007_run7001/prod_v2/20260919_081545,NVIDIA GeForce RTX 4090,1637.4029003782198
tl,a05,ffa_lora,2007,7001,1.7199966324695914,2.120665643106536,-0.4006690106369444,1.6988667836331626,983.125,519.0625,10,results/raw/vp_tl_ffa_lora_a05/ffa_lora/seed_2007_run7001/prod_v2/20260919_084344,NVIDIA GeForce RTX 4090,1624.1629661479965
tl,a05,flora,2007,7001,1.6942989263865293,2.120665643106536,-0.4263667167200065,1.6558967442992067,2578.125,1289.0625,10,results/raw/vp_tl_flora_a05/flora/seed_2007_run7001/prod_v2/20260919_091129,NVIDIA GeForce RTX 4090,1883.891362274997
tl,a05,fedit,2007,7002,1.6913790830591322,2.1206655930514597,-0.42928650999232754,1.6575439220762156,2578.125,1289.0625,10,results/raw/vp_tl_fedit_a05/fedit/seed_2007_run7002/prod_v2/20260919_085547,NVIDIA GeForce RTX 4090,1646.774496056023
tl,a05,ffa_lora,2007,7002,1.7202107459849596,2.1206655930514597,-0.40045484706650014,1.7022592911307555,983.125,519.0625,10,results/raw/vp_tl_ffa_lora_a05/ffa_lora/seed_2007_run7002/prod_v2/20260919_092349,NVIDIA GeForce RTX 4090,1632.0346685880795
tl,a05,flora,2007,7002,1.6939875053536297,2.1206655930514597,-0.42667808769783,1.6590722480640008,2578.125,1289.0625,10,results/raw/vp_tl_flora_a05/flora/seed_2007_run7002/prod_v2/20260919_095137,NVIDIA GeForce RTX 4090,1906.884815383004
tl,a05,fedit,2008,7001,1.6912626437323295,2.120665643106536,-0.42940299937420634,1.6559924908908972,2578.125,1289.0625,10,results/raw/vp_tl_fedit_a05/fedit/seed_2008_run7001/prod_v2/20260919_100934,NVIDIA GeForce RTX 4090,1605.0495976847596
tl,a05,ffa_lora,2008,7001,1.7183515347776614,2.120665643106536,-0.4023141083288744,1.6997466549259261,983.125,519.0625,10,results/raw/vp_tl_ffa_lora_a05/ffa_lora/seed_2008_run7001/prod_v2/20260919_103653,NVIDIA GeForce RTX 4090,1585.7539713592269
tl,a05,flora,2008,7001,1.6943129233228345,2.120665643106536,-0.4263527197837014,1.6606102765426871,2578.125,1289.0625,10,results/raw/vp_tl_flora_a05/flora/seed_2008_run7001/prod_v2/20260919_110353,NVIDIA GeForce RTX 4090,1917.1329038999975
tl,a05,fedit,2008,7002,1.691299048826508,2.120665643106536,-0.42936659428002777,1.65697027761041,2578.125,1289.0625,10,results/raw/vp_tl_fedit_a05/fedit/seed_2008_run7002/prod_v2/20260919_094335,NVIDIA GeForce RTX 4090,1637.7228459152393
tl,a05,ffa_lora,2008,7002,1.7185395149491918,2.120665643106536,-0.40212612815734405,1.7007167077058725,983.125,519.0625,10,results/raw/vp_tl_ffa_lora_a05/ffa_lora/seed_2008_run7002/prod_v2/20260919_101134,NVIDIA GeForce RTX 4090,1622.3389645149
tl,a05,flora,2008,7002,1.694526036161652,2.120665643106536,-0.42613960694488373,1.6616560549922472,2578.125,1289.0625,10,results/raw/vp_tl_flora_a05/flora/seed_2008_run7002/prod_v2/20260919_103917,NVIDIA GeForce RTX 4090,1883.8285870370455
tl,a05,fedit,2009,7001,1.69242222504413,2.1206655930514597,-0.42824336800732965,1.6643668999235839,2578.125,1289.0625,10,results/raw/vp_tl_fedit_a05/fedit/seed_2009_run7001/prod_v2/20260919_102400,NVIDIA GeForce RTX 4090,1640.8993323920295
tl,a05,ffa_lora,2009,7001,1.7161834737779122,2.1206655930514597,-0.4044821192735475,1.7031481152540622,983.125,519.0625,10,results/raw/vp_tl_ffa_lora_a05/ffa_lora/seed_2009_run7001/prod_v2/20260919_105157,NVIDIA GeForce RTX 4090,1635.4807677150238
tl,a05,flora,2009,7001,1.6934711183896067,2.1206655930514597,-0.427194474661853,1.6667745707354011,2578.125,1289.0625,10,results/raw/vp_tl_flora_a05/flora/seed_2009_run7001/prod_v2/20260919_111948,NVIDIA GeForce RTX 4090,1910.366473819944
tl,a05,fedit,2009,7002,1.6927821801506395,2.120665643106536,-0.4278834629558963,1.658381993294397,2578.125,1289.0625,10,results/raw/vp_tl_fedit_a05/fedit/seed_2009_run7002/prod_v2/20260919_113625,NVIDIA GeForce RTX 4090,1611.8020772431046
tl,a05,ffa_lora,2009,7002,1.7165269635279707,2.120665643106536,-0.4041386795785651,1.6969698498451393,983.125,519.0625,10,results/raw/vp_tl_ffa_lora_a05/ffa_lora/seed_2009_run7002/prod_v2/20260919_120351,NVIDIA GeForce RTX 4090,1586.9079720596783
tl,a05,flora,2009,7002,1.6934534150729814,2.120665643106536,-0.4272122280335544,1.660679521311674,2578.125,1289.0625,10,results/raw/vp_tl_flora_a05/flora/seed_2009_run7002/prod_v2/20260919_123103,NVIDIA GeForce RTX 4090,1928.995236421004
tl,a05,fedit,2010,7001,1.6924616679589084,2.120665643106536,-0.4282039751476274,1.640015347781464,2578.125,1289.0625,10,results/raw/vp_tl_fedit_a05/fedit/seed_2010_run7001/prod_v2/20260919_111122,NVIDIA GeForce RTX 4090,1642.936102826614
tl,a05,ffa_lora,2010,7001,1.7198349525150554,2.120665643106536,-0.40083069059148047,1.6837587577335398,983.125,519.0625,10,results/raw/vp_tl_ffa_lora_a05/ffa_lora/seed_2010_run7001/prod_v2/20260919_113926,NVIDIA GeForce RTX 4090,1630.1920550358482
tl,a05,flora,2010,7001,1.6944805597321828,2.120665643106536,-0.426185083374353,1.6425809691915885,2578.125,1289.0625,10,results/raw/vp_tl_flora_a05/flora/seed_2010_run7001/prod_v2/20260919_120717,NVIDIA GeForce RTX 4090,1880.262136939913
tl,a05,fedit,2010,7002,1.692578370864155,2.1206655930514597,-0.42808722218730466,1.6344719794113385,2578.125,1289.0625,10,results/raw/vp_tl_fedit_a05/fedit/seed_2010_run7002/prod_v2/20260919_115215,NVIDIA GeForce RTX 4090,1660.0652764509432
tl,a05,ffa_lora,2010,7002,1.7196311808296794,2.1206655930514597,-0.4010344122217804,1.6775632171773673,983.125,519.0625,10,results/raw/vp_tl_ffa_lora_a05/ffa_lora/seed_2010_run7002/prod_v2/20260919_122031,NVIDIA GeForce RTX 4090,1642.954307683045
tl,a05,flora,2010,7002,1.694807972452579,2.1206655930514597,-0.42585762059888066,1.6370986099733096,2578.125,1289.0625,10,results/raw/vp_tl_flora_a05/flora/seed_2010_run7002/prod_v2/20260919_124835,NVIDIA GeForce RTX 4090,1906.4084546020022
l3,a01,fedit,2007,7001,1.797139433667916,2.168945952316856,-0.3718065186489399,1.6941505739964615,2625.0,1312.5,10,results/raw/vp_l3_fedit_a01/fedit/seed_2007_run7001/prod_v2/20260919_124954,NVIDIA GeForce RTX 4090,2415.0894280257635
l3,a01,ffa_lora,2007,7001,1.831651556076032,2.168945952316856,-0.3372943962408239,1.8043589822593784,1102.5,577.5,10,results/raw/vp_l3_ffa_lora_a01/ffa_lora/seed_2007_run7001/prod_v2/20260919_133052,NVIDIA GeForce RTX 4090,2315.833837027196
l3,a01,flora,2007,7001,1.8038483943535064,2.168945952316856,-0.36509755796334953,1.7167556653734373,2625.0,1312.5,10,results/raw/vp_l3_flora_a01/flora/seed_2007_run7001/prod_v2/20260919_193825,NVIDIA GeForce RTX 4090,3423.6143075618893
l3,a01,fedit,2007,7002,1.7976808926556007,2.168945952316856,-0.3712650596612552,1.6996988435460376,2625.0,1312.5,10,results/raw/vp_l3_fedit_a01/fedit/seed_2007_run7002/prod_v2/20260919_133052,NVIDIA GeForce RTX 4090,2632.1357148629613
l3,a01,ffa_lora,2007,7002,1.8326173102065872,2.168945952316856,-0.3363286421102687,1.8093761176424201,1102.5,577.5,10,results/raw/vp_l3_ffa_lora_a01/ffa_lora/seed_2007_run7002/prod_v2/20260919_141520,NVIDIA GeForce RTX 4090,2494.4398844570387
l3,a01,flora,2007,7002,1.8056890713171874,2.168945952316856,-0.3632568809996686,1.722066845729086,2625.0,1312.5,10,results/raw/vp_l3_flora_a01/flora/seed_2007_run7002/prod_v2/20260919_162459,NVIDIA GeForce RTX 4090,4085.2318858810468
l3,a01,fedit,2008,7001,1.8051823232062807,2.168945952316856,-0.36376362911057525,1.781063792958193,2362.5,1181.25,9,results/raw/vp_l3_fedit_a01/fedit/seed_2008_run7001/prod_v2/20260919_131050,NVIDIA GeForce RTX 4090,2589.357961817179
l3,a01,ffa_lora,2008,7001,1.8291724407979757,2.168945952316856,-0.33977351151888024,1.8622985428542276,992.25,519.75,9,results/raw/vp_l3_ffa_lora_a01/ffa_lora/seed_2008_run7001/prod_v2/20260919_135436,NVIDIA GeForce RTX 4090,2478.9161011851393
l3,a01,flora,2008,7001,1.796370754508433,2.168945952316856,-0.37257519780842285,1.7930971231373474,2362.5,1181.25,9,results/raw/vp_l3_flora_a01/flora/seed_2008_run7001/prod_v2/20260919_153542,NVIDIA GeForce RTX 4090,2771.87169450894
l3,a01,fedit,2008,7002,1.8056900174917263,2.168945952316856,-0.36325593482512963,1.7694017256834245,2362.5,1181.25,9,results/raw/vp_l3_fedit_a01/fedit/seed_2008_run7002/prod_v2/20260919_145714,NVIDIA GeForce RTX 4090,2376.7318043881096
l3,a01,ffa_lora,2008,7002,1.8290401860263998,2.168945952316856,-0.3399057662904561,1.8504476469604414,992.25,519.75,9,results/raw/vp_l3_ffa_lora_a01/ffa_lora/seed_2008_run7002/prod_v2/20260919_153733,NVIDIA GeForce RTX 4090,2336.8566825017333
l3,a01,flora,2008,7002,1.7972722287333796,2.168945952316856,-0.3716737235834764,1.7814793890593208,2362.5,1181.25,9,results/raw/vp_l3_flora_a01/flora/seed_2008_run7002/prod_v2/20260919_161712,NVIDIA GeForce RTX 4090,3404.000144878868
l3,a01,fedit,2009,7001,1.8221901466072323,2.168945952316856,-0.3467558057096236,1.6360816560079523,2625.0,1312.5,10,results/raw/vp_l3_fedit_a01/fedit/seed_2009_run7001/prod_v2/20260919_173342,NVIDIA GeForce RTX 4090,2565.1183002350153
l3,a01,ffa_lora,2009,7001,1.8342651641109524,2.168945952316856,-0.3346807882059035,1.7406172137106104,1102.5,577.5,10,results/raw/vp_l3_ffa_lora_a01/ffa_lora/seed_2009_run7001/prod_v2/20260919_181705,NVIDIA GeForce RTX 4090,2500.1312401610194
l3,a01,flora,2009,7001,1.799496191708284,2.168945952316856,-0.36944976060857204,1.63498263888829,2625.0,1312.5,10,results/raw/vp_l3_flora_a01/flora/seed_2009_run7001/prod_v2/20260919_185925,NVIDIA GeForce RTX 4090,4100.41916131007
l3,a01,fedit,2009,7002,1.822389432791983,2.168945952316856,-0.346556519524873,1.636296008388981,2625.0,1312.5,10,results/raw/vp_l3_fedit_a01/fedit/seed_2009_run7002/prod_v2/20260919_171209,NVIDIA GeForce RTX 4090,2615.2100757323205
l3,a01,ffa_lora,2009,7002,1.8339339095883218,2.168945952316856,-0.33501204272853413,1.7388616077517092,1102.5,577.5,10,results/raw/vp_l3_ffa_lora_a01/ffa_lora/seed_2009_run7002/prod_v2/20260919_175621,NVIDIA GeForce RTX 4090,2571.1260468647815
l3,a01,flora,2009,7002,1.7997958131253105,2.168945952316856,-0.3691501391915455,1.6365547385269976,2625.0,1312.5,10,results/raw/vp_l3_flora_a01/flora/seed_2009_run7002/prod_v2/20260919_183950,NVIDIA GeForce RTX 4090,4071.378559231758
l3,a01,fedit,2010,7001,1.800216919855089,2.168945952316856,-0.3687290324617669,1.6761538578910158,2625.0,1312.5,10,results/raw/vp_l3_fedit_a01/fedit/seed_2010_run7001/prod_v2/20260919_171440,NVIDIA GeForce RTX 4090,2391.6062122490257
l3,a01,ffa_lora,2010,7001,1.840427674986977,2.168945952316856,-0.3285182773298789,1.7947735328284598,1102.5,577.5,10,results/raw/vp_l3_ffa_lora_a01/ffa_lora/seed_2010_run7001/prod_v2/20260919_175513,NVIDIA GeForce RTX 4090,2324.0421699550934
l3,a01,flora,2010,7001,1.8043874669992972,2.168945952316856,-0.36455848531755874,1.691181925242369,2625.0,1312.5,10,results/raw/vp_l3_flora_a01/flora/seed_2010_run7001/prod_v2/20260919_183440,NVIDIA GeForce RTX 4090,3421.872412574943
