model,het,method,data_seed,run_seed,heldout_loss,base_loss,delta_loss,final_train_loss,comm_mb_total,upload_mb_total,active_clients,run_dir,gpu_name,wall_clock_s
l3,a01,ffa_lora,2003,7002,1.8391503169008478,2.168945952316856,-0.3297956354160081,1.7457435051294816,1102.5,577.5,10,results/raw/vp_l3_ffa_lora_a01/ffa_lora/seed_2003_run7002/prod_v1/20260918_080209,NVIDIA GeForce RTX 4090,2374.381584074348
l3,a01,flora,2003,7002,1.8058933683485767,2.168945952316856,-0.3630525839682792,1.628134547831975,2625.0,1312.5,10,results/raw/vp_l3_flora_a01/flora/seed_2003_run7002/prod_v1/20260918_153744,NVIDIA GeForce RTX 4090,4153.582767786924
l3,a01,fedit,2004,7001,1.7991930997690335,2.168945952316856,-0.3697528525478224,1.7129609923050875,2625.0,1312.5,10,results/raw/vp_l3_fedit_a01/fedit/seed_2004_run7001/prod_v1/20260918_065100,NVIDIA GeForce RTX 4090,3222.473209126969
l3,a01,ffa_lora,2004,7001,1.8335297071923098,2.168945952316856,-0.33541624512454615,1.814542795615262,1102.5,577.5,10,results/raw/vp_l3_ffa_lora_a01/ffa_lora/seed_2004_run7001/prod_v1/20260918_074521,NVIDIA GeForce RTX 4090,3066.728265441023
l3,a01,flora,2004,7001,1.8034098082788252,2.168945952316856,-0.3655361440380307,1.73141894345101,2625.0,1312.5,10,results/raw/vp_l3_flora_a01/flora/seed_2004_run7001/prod_v1/20260918_083706,NVIDIA GeForce RTX 4090,3690.9698720671004
l3,a01,fedit,2004,7002,1.7991676807665948,2.168945952316856,-0.3697782715502611,1.7222302342771365,2625.0,1312.5,10,results/raw/vp_l3_fedit_a01/fedit/seed_2004_run7002/prod_v1/20260918_054609,NVIDIA GeForce RTX 4090,2429.1757286479697
l3,a01,ffa_lora,2004,7002,1.833511187896656,2.168945952316856,-0.33543476442020004,1.8229708977420631,1102.5,577.5,10,results/raw/vp_l3_ffa_lora_a01/ffa_lora/seed_2004_run7002/prod_v1/20260918_062723,NVIDIA GeForce RTX 4090,2367.4240669540595
l3,a01,flora,2004,7002,1.8035178137774703,2.168945952316856,-0.3654281385393856,1.7393138192490831,2625.0,1312.5,10,results/raw/vp_l3_flora_a01/flora/seed_2004_run7002/prod_v1/20260918_070733,NVIDIA GeForce RTX 4090,2699.4800759990467
l3,a01,fedit,2005,7001,1.80076540763243,2.168945952316856,-0.36818054468442596,1.6481782863072234,2362.5,1181.25,9,results/raw/vp_l3_fedit_a01/fedit/seed_2005_run7001/prod_v1/20260918_101207,NVIDIA GeForce RTX 4090,2864.999594111927
l3,a01,ffa_lora,2005,7001,1.8378338626301562,2.168945952316856,-0.3311120896866997,1.7740469140404047,992.25,519.75,9,results/raw/vp_l3_ffa_lora_a01/ffa_lora/seed_2005_run7001/prod_v1/20260918_110056,NVIDIA GeForce RTX 4090,2358.0950667303987
l3,a01,flora,2005,7001,1.8026781189559182,2.168945952316856,-0.3662678333609377,1.6581168980523122,2362.5,1181.25,9,results/raw/vp_l3_flora_a01/flora/seed_2005_run7001/prod_v1/20260918_164835,NVIDIA GeForce RTX 4090,4384.9826850751415
l3,a01,fedit,2005,7002,1.8012252602580177,2.168945952316856,-0.3677206920588383,1.6507433021875806,2362.5,1181.25,9,results/raw/vp_l3_fedit_a01/fedit/seed_2005_run7002/prod_v1/20260918_093916,NVIDIA GeForce RTX 4090,3269.718483639066
l3,a01,ffa_lora,2005,7002,1.836634533517064,2.168945952316856,-0.332311418799792,1.7766478714616223,992.25,519.75,9,results/raw/vp_l3_ffa_lora_a01/ffa_lora/seed_2005_run7002/prod_v1/20260918_103424,NVIDIA GeForce RTX 4090,3157.4166770270094
l3,a01,flora,2005,7002,1.8017417945536005,2.168945952316856,-0.36720415776325543,1.6589163837155652,2362.5,1181.25,9,results/raw/vp_l3_flora_a01/flora/seed_2005_run7002/prod_v1/20260918_112741,NVIDIA GeForce RTX 4090,3714.896473516943
l3,a01,fedit,2006,7001,1.7976553419569188,2.168945952316856,-0.37129061035993716,1.718612418596101,2625.0,1312.5,10,results/raw/vp_l3_fedit_a01/fedit/seed_2006_run7001/prod_v1/20260918_082714,NVIDIA GeForce RTX 4090,2466.573498349986
l3,a01,ffa_lora,2006,7001,1.8361687664162536,2.168945952316856,-0.33277718590060235,1.8258585279319945,1102.5,577.5,10,results/raw/vp_l3_ffa_lora_a01/ffa_lora/seed_2006_run7001/prod_v1/20260918_090903,NVIDIA GeForce RTX 4090,2354.8316584118875
l3,a01,flora,2006,7001,1.8082567497970476,2.168945952316856,-0.3606892025198083,1.7403298289065048,2625.0,1312.5,10,results/raw/vp_l3_flora_a01/flora/seed_2006_run7001/prod_v1/20260918_094901,NVIDIA GeForce RTX 4090,3981.1830170999747
l3,a01,fedit,2006,7002,1.797281452645799,2.168945952316856,-0.37166449967105697,1.7155151068375916,2625.0,1312.5,10,results/raw/vp_l3_fedit_a01/fedit/seed_2006_run7002/prod_v1/20260918_130002,NVIDIA GeForce RTX 4090,2470.1971576642245
l3,a01,ffa_lora,2006,7002,1.8364070180114664,2.168945952316856,-0.3325389343053895,1.8216535008267687,1102.5,577.5,10,results/raw/vp_l3_ffa_lora_a01/ffa_lora/seed_2006_run7002/prod_v1/20260918_134212,NVIDIA GeForce RTX 4090,2412.6691786902957
l3,a01,flora,2006,7002,1.8078062446985395,2.168945952316856,-0.3611397076183165,1.7372945564673756,2625.0,1312.5,10,results/raw/vp_l3_flora_a01/flora/seed_2006_run7002/prod_v1/20260918_180234,NVIDIA GeForce RTX 4090,4278.324303622823
